dist,acc,ScaleFO,ScaleRes,bin_lo,bin_hi,density,uncertainty
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.3864,2.4178,58.86909299004533,2.0878600917033796
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.4178,2.4492,59.1865074475502,1.9469621264730752
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.4492,2.4806,57.658394755029605,1.9065160172438351
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.4806,2.512,58.16595596274421,1.8721743314443595
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.0,0.0314,6354.406233106626,532.180540869808
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.0314,0.0628,5903.8792421695925,54.49026967261156
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.0628,0.0942,5200.812302701579,47.15423104228379
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.0942,0.1256,4582.929992611764,46.81892758148652
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.1256,0.157,3861.104356073912,47.95288821050521
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.157,0.1884,3341.8592885437615,43.547870860297365
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.1884,0.2198,2848.6785645327777,34.80483931175292
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.2198,0.2512,2534.2234442034637,32.42138234464121
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.2512,0.2826,2246.075897199051,26.953304984632947
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.2826,0.314,2007.9281261272256,25.047146168795727
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.314,0.3454,1742.260811812283,22.09158429862997
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.3454,0.3768,1569.1735034964272,20.427658508121116
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.3768,0.4082,1436.4447775151075,18.64668354811514
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.4082,0.4396,1313.4476500872845,16.27453745228856
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.4396,0.471,1188.0452558567426,16.88752814369773
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.471,0.5024,1078.1265717713422,14.495569665897706
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.5024,0.5338,985.0368700109944,14.124509737446214
dphiDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.5338,0.5652,895.39290074305,13.571873897665744
